model,forecast_date,target_date,h,mean,actual,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
ARIMAX + MAPIE (Conformal),2021-12-04,2022-01-01,4,17081.813069433323,9474,16457.218789144463,17706.407349722183,15514.1911160447,18649.43502282195,14732.763859657765,19430.86227920888,14076.413557928805,20087.21258093784
ARIMAX + MultiQT (Tracking),2021-12-04,2021-12-11,1,12454.812430852387,9100,11727.266403494696,13182.35845821008,10930.360703563227,13979.264158141548,10272.418767526844,14637.206094177931,10021.244240307875,14888.3806213969
ARIMAX + MultiQT (Tracking),2021-12-04,2021-12-18,2,15173.106908902162,9315,13662.204763749141,16684.009054055183,12551.517516681757,17794.696301122567,12185.621090796722,18160.592727007603,10948.281682040513,19397.93213576381
ARIMAX + MultiQT (Tracking),2021-12-04,2021-12-25,3,14281.460896090346,10301,12724.047524450536,15838.874267730156,11115.664276854077,17447.257515326615,10142.526046034538,18420.395746146154,10027.555183125733,18535.36660905496
ARIMAX + MultiQT (Tracking),2021-12-04,2022-01-01,4,17081.813069433323,9474,15066.04577637164,19097.580362495006,12391.17565995386,21772.450478912786,12305.270773619219,21858.35536524743,11710.668176143889,22452.957962722758
Empirical Baseline,2021-12-11,2021-12-18,1,9100.0,9315,8337.0,9882.0,7016.8,11194.6,6633.4,12177.999999999995,5969.3,14728.800000000003
Empirical Baseline,2021-12-11,2021-12-25,2,9100.0,10301,7856.25,10883.0,5946.4,12951.800000000001,5455.2,14353.100000000002,4400.55,15635.774999999998
Empirical Baseline,2021-12-11,2022-01-01,3,9100.0,9474,7067.0,11541.0,4909.0,14593.0,3512.0,16418.5,2431.0,17460.75
Empirical Baseline,2021-12-11,2022-01-08,4,9100.0,12320,6711.0,12157.5,3017.3,15985.000000000004,2039.8500000000004,17519.199999999997,677.3500000000004,21146.87499999997
"ARIMA(1,1,0)",2021-12-11,2021-12-18,1,8293.872933962304,9315,7088.485363672313,9499.260504252296,6003.598949303442,10584.146918621165,5354.338098485077,11233.407769439531,4791.201137254028,11796.54473067058
"ARIMA(1,1,0)",2021-12-11,2021-12-25,2,8125.870066084008,10301,6154.535236182405,10097.204895985611,4380.272395046673,11871.467737121342,3318.4475011647237,12933.292631003293,2397.472759893216,13854.2673722748
"ARIMA(1,1,0)",2021-12-11,2022-01-01,3,8145.529104994419,9474,5565.711618701465,10725.346591287373,3243.7954056803374,13047.2628043085,1854.22201253203,14436.836197456807,648.9743265846564,15642.083883404182
"ARIMA(1,1,0)",2021-12-11,2022-01-08,4,8220.376446371896,12320,5133.674064296381,11307.078828447411,2355.5456331992173,14085.207259544575,692.9475907063097,15747.805302037483,-749.1082612952705,17189.861154039063
"ARIMA(2,1,0)",2021-12-11,2021-12-18,1,9777.746329628095,9315,8586.393800530923,10969.098858725267,7514.139361047553,12041.353298208636,6872.438238743669,12683.05442051252,6315.85821458654,13239.63444466965
"ARIMA(2,1,0)",2021-12-11,2021-12-25,2,9380.589365488695,10301,7499.683162154891,11261.495568822498,5806.80890577936,12954.36982519803,4793.691803873083,13967.486927104306,3914.9638081536596,14846.21492282373
"ARIMA(2,1,0)",2021-12-11,2022-01-01,3,9486.319272234014,9474,6913.28974212915,12059.348802338878,4597.482901422205,14375.155643045822,3211.565721693234,15761.072822774793,2009.4892556214818,16963.149288846544
"ARIMA(2,1,0)",2021-12-11,2022-01-08,4,9485.490331700932,12320,6301.2270213160045,12669.75364208586,3435.2907114046975,15535.689951997167,1720.1431878303147,17250.83747557155,232.5084979037456,18738.47216549812
Holt ETS,2021-12-11,2021-12-18,1,9011.971566036356,9315,7744.4500634695705,10279.493068603142,6603.641171832917,11420.301960239794,5920.912969326981,12103.030162745732,5328.748071626276,12695.195060446436
Holt ETS,2021-12-11,2021-12-25,2,8923.540369356064,10301,6861.546185256395,10985.534553455733,5005.687097295855,12841.393641416273,3895.030134051254,13952.050604660873,2931.700855128436,14915.379883583691
Holt ETS,2021-12-11,2022-01-01,3,8835.109172675771,9474,5972.639457592668,11697.578887758875,3396.3274215486244,14273.89092380292,1854.5083681054712,15815.709977246072,517.210276853375,17153.008068498166
Holt ETS,2021-12-11,2022-01-08,4,8746.677975995479,12320,5046.659986944955,12446.695965046003,1716.5283776770475,15776.82757431391,-276.42134805826936,17769.777300049227,-2005.0080186117539,19498.36397060271
Damped ETS,2021-12-11,2021-12-18,1,9044.18913091129,9315,7841.578042159815,10246.800219662766,6759.190547785745,11329.187714036836,6111.425199999276,11976.953061823306,5549.5853646180785,12538.792897204503
Damped ETS,2021-12-11,2021-12-25,2,8989.453277962739,10301,7099.067513876617,10879.83904204886,5397.661357116633,12581.245198808845,4379.438256251073,13599.468299674405,3496.2815679124105,14482.624988013067
Damped ETS,2021-12-11,2022-01-01,3,8945.664595603897,9474,6425.696618580225,11465.63257262757,4157.646830859356,13733.682360348439,2800.3103250549975,15091.018866152797,1623.02333126323,16268.305859944565
Damped ETS,2021-12-11,2022-01-08,4,8910.633649716823,12320,5794.766982242992,12026.500317190654,2990.389784530623,14830.877514903023,1312.0829117677422,16509.184387665904,-143.59800777268174,17964.865307206328
ARIMAX (ARIMA+Cases),2021-12-11,2021-12-18,1,11402.195054742575,9315,10115.193853906363,12852.94715495618,9081.545381184009,14315.851169533653,8514.187143794745,15269.813767383435,8050.873436077259,16148.564885370086
ARIMAX (ARIMA+Cases),2021-12-11,2021-12-25,2,9641.1918905941,10301,8117.413760670547,11451.00937463843,6953.022162627765,13368.658821609126,6337.6863843777055,14666.642593799537,5848.251721555137,15894.08005962848
ARIMAX (ARIMA+Cases),2021-12-11,2022-01-01,3,11645.579284460931,9474,9220.193194115458,14708.966939783984,7472.361763965104,18149.484882367495,6589.147173836311,20582.256442711332,5908.088249026639,22954.890169930855
ARIMAX (ARIMA+Cases),2021-12-11,2022-01-08,4,11138.599726025961,12320,8392.127738962688,14783.903166845877,6504.375264531334,19074.607292905825,5584.395212239851,22216.981273942267,4892.5129167483165,25358.830107920192
LightGBM (skforecast),2021-12-11,2021-12-18,1,9459.489588371911,9315,8206.582750021555,10712.396426722267,7078.9275120725315,11840.05166467129,6404.071241845855,12514.907934897967,5818.734071424828,13100.245105318994
LightGBM (skforecast),2021-12-11,2021-12-25,2,10118.661645752587,10301,8346.78380256752,11890.539488937655,6752.03847137895,13485.284820126224,5797.647581371861,14439.675710133313,4969.855816401352,15267.467475103822
LightGBM (skforecast),2021-12-11,2022-01-01,3,9459.489588371911,9474,7289.391287198609,11629.587889545213,5336.235121649728,13582.744055094094,4167.349773810692,14751.62940293313,3153.5160550828696,15765.463121660952
LightGBM (skforecast),2021-12-11,2022-01-08,4,9459.489588371911,12320,6953.675911671199,11965.303265072624,4698.365435773152,14220.61374097067,3348.6528953197985,15570.326281424022,2177.9785544777433,16741.000622266078
XGBoost (sktime),2021-12-11,2021-12-18,1,10341.0947265625,9315,9088.187888212144,11594.001564912856,7960.532650263121,12721.656802861879,7285.676380036444,13396.513073088556,6700.339209615417,13981.850243509583
XGBoost (sktime),2021-12-11,2021-12-25,2,9798.2998046875,10301,8026.421961502431,11570.177647872568,6431.676630313863,13164.922979061137,5477.285740306774,14119.313869068226,4649.493975336265,14947.105634038735
XGBoost (sktime),2021-12-11,2022-01-01,3,7972.1455078125,9474,5802.047206639198,10142.243808985802,3848.8910410903172,12095.399974534683,2680.0056932512807,13264.285322373718,1666.1719745234586,14278.119041101541
XGBoost (sktime),2021-12-11,2022-01-08,4,7564.8681640625,12320,5059.054487361788,10070.681840763213,2803.744011463741,12325.992316661259,1454.0314710103876,13675.704857114612,283.35713016833233,14846.379197956667
N-BEATS (Neural),2021-12-11,2021-12-18,1,8924.114285714286,9315,7608.562105446412,10239.66646598216,6424.524105599938,11423.704465828634,5715.925021861927,12132.303549566645,5101.320992919847,12746.907578508724
N-BEATS (Neural),2021-12-11,2021-12-25,2,8748.228571428572,10301,6887.75683608425,10608.700306772895,5213.274238336253,12283.18290452089,4211.163803828809,13285.293339028334,3341.982450609775,14154.474692247368
N-BEATS (Neural),2021-12-11,2022-01-01,3,8572.342857142858,9474,6293.73964091089,10850.946073374826,4242.925667084565,12901.76004720115,3015.5960518535776,14129.089662432138,1951.0706471893636,15193.61506709635
N-BEATS (Neural),2021-12-11,2022-01-08,4,8396.457142857143,12320,5765.352782321395,11027.561503392892,3397.276782628446,13395.63750308584,1980.0786151524253,14812.83567056186,750.8705572682666,16042.04372844602
N-HiTS (Neural),2021-12-11,2021-12-18,1,9137.6,9315,7884.693161649644,10390.506838350357,6757.037923700621,11518.16207629938,6082.181653473945,12193.018346526056,5496.844483052917,12778.355516947084
N-HiTS (Neural),2021-12-11,2021-12-25,2,9175.2,10301,7403.322156814932,10947.077843185069,5808.576825626364,12541.823174373638,4854.1859356192745,13496.214064380727,4026.394170648766,14324.005829351236
N-HiTS (Neural),2021-12-11,2022-01-01,3,9212.8,9474,7042.701698826697,11382.898301173302,5089.5455332778165,13336.054466722182,3920.66018543878,14504.939814561218,2906.826466710958,15518.77353328904
N-HiTS (Neural),2021-12-11,2022-01-08,4,9250.4,12320,6744.586323299288,11756.21367670071,4489.275847401241,14011.524152598759,3139.563306947887,15361.236693052113,1968.888966105832,16531.91103389417
TimesFM (Google FM),2021-12-11,2021-12-18,1,9193.7625,9315,7660.843625160647,10726.681374839354,6281.168819618446,12106.356180381556,5455.48898232405,12932.036017675951,4739.334860390409,13648.190139609593
TimesFM (Google FM),2021-12-11,2021-12-25,2,9287.525,10301,7119.650337184481,11455.399662815518,5168.495515522238,13406.554484477761,4000.8078914424914,14574.242108557508,2988.013019454541,15587.036980545457
TimesFM (Google FM),2021-12-11,2022-01-01,3,9381.2875,9474,6726.194124896923,12036.380875103077,4336.527263775121,14426.047736224878,2906.407834796022,15856.167165203979,1665.9925095570788,17096.58249044292
TimesFM (Google FM),2021-12-11,2022-01-08,4,9475.05,12320,6409.212250321292,12540.887749678706,3649.8626392368906,15300.237360763109,1998.502964648097,16951.5970353519,566.1947207808153,18383.905279219183
Chronos (Amazon FM),2021-12-11,2021-12-18,1,9343.6,9315,7649.32124359861,11037.878756401391,6124.4175111572295,12562.782488842771,5211.824006779212,13475.375993220789,4420.2852404315045,14266.914759568495
Chronos (Amazon FM),2021-12-11,2021-12-25,2,9587.2,10301,7191.128004256532,11983.27199574347,5034.58846452458,14139.811535475423,3743.9863536995963,15430.413646300405,2624.5814951865996,16549.818504813404
Chronos (Amazon FM),2021-12-11,2022-01-01,3,9830.8,9474,6896.223111728177,12765.376888271821,4255.012370488291,15406.587629511709,2674.3540542482333,16987.245945751765,1303.3686947736132,18358.231305226385
Chronos (Amazon FM),2021-12-11,2022-01-08,4,10074.4,12320,6685.842487197218,13462.957512802781,3636.0350223144587,16512.76497768554,1810.8480135584232,18337.951986441578,227.77048086300783,19921.02951913699
ARIMAX + MAPIE (Conformal),2021-12-11,2021-12-18,1,11402.195054742575,9315,10812.800192477405,11991.589917007745,9829.263098420754,12975.127011064396,9128.09083450199,13676.29927498316,8512.572909281545,14291.817200203604
ARIMAX + MAPIE (Conformal),2021-12-11,2021-12-25,2,9641.1918905941,10301,9051.79702832893,10230.58675285927,8068.259934272279,11214.123846915922,7367.087670353516,11915.296110834684,6751.569745133072,12530.81403605513
ARIMAX + MAPIE (Conformal),2021-12-11,2022-01-01,3,11645.579284460931,9474,11056.184422195762,12234.974146726101,10072.64732813911,13218.511240782753,9371.475064220347,13919.683504701516,8755.957138999904,14535.201429921959
ARIMAX + MAPIE (Conformal),2021-12-11,2022-01-08,4,11138.599726025961,12320,10549.204863760791,11727.99458829113,9565.66776970414,12711.531682347782,8864.495505785377,13412.703946266545,8248.977580564933,14028.221871486989
ARIMAX + MultiQT (Tracking),2021-12-11,2021-12-18,1,11402.195054742575,9315,10663.922267219887,12140.467842265263,9629.408516637923,13174.981592847227,9084.328524777873,13720.061584707277,7874.072857705503,14930.317251779647
ARIMAX + MultiQT (Tracking),2021-12-11,2021-12-25,2,9641.1918905941,10301,8010.6822485759985,11271.701532612202,6883.1576727281845,12399.226108460016,5416.07112523569,13866.312655952512,5329.368109763866,13953.015671424335
ARIMAX + MultiQT (Tracking),2021-12-11,2022-01-01,3,11645.579284460931,9474,9705.50654165331,13585.652027268552,8218.012318830186,15073.146250091677,7506.644434405123,15784.51413451674,7391.673571496319,15899.484997425545
ARIMAX + MultiQT (Tracking),2021-12-11,2022-01-08,4,11138.599726025961,12320,9122.832432964278,13154.367019087644,6439.8726671317045,15837.326784920217,5730.136727935892,16547.06272411603,4982.0296322778795,17295.16981977404
Empirical Baseline,2021-12-18,2021-12-25,1,9315.0,10301,8567.0,10090.5,7234.2,11399.9,6851.35,12363.249999999996,6189.825,14909.699999999997
Empirical Baseline,2021-12-18,2022-01-01,2,9315.0,9474,8051.0,11065.0,6204.800000000001,13142.599999999999,5685.4,14517.199999999992,4628.6,15841.300000000001
Empirical Baseline,2021-12-18,2022-01-08,3,9315.0,12320,7294.5,11853.0,5143.8,14756.700000000003,3732.3,16601.850000000002,2676.7,17658.924999999996
Empirical Baseline,2021-12-18,2022-01-15,4,9315.0,14405,6929.0,12372.0,3235.0,16154.0,2259.5,17719.0,911.5,21270.75
"ARIMA(1,1,0)",2021-12-18,2021-12-25,1,9447.04302097607,10301,8246.082405501631,10648.00363645051,7165.180388562096,11728.905653390046,6518.304039227671,12375.78200272447,5957.235277423744,12936.850764528397
"ARIMA(1,1,0)",2021-12-18,2022-01-01,2,9555.499003848987,9474,7600.661266957124,11510.33674074085,5841.246324143871,13269.751683554103,4788.3072997594445,14322.69070793853,3875.039725091965,15235.958282606009
"ARIMA(1,1,0)",2021-12-18,2022-01-08,3,9657.248518224313,12320,7105.894682594325,12208.602353854301,4809.596643070841,14504.900393377784,3435.3546955938937,15879.14234085473,2243.4047523269337,17071.092284121693
"ARIMA(1,1,0)",2021-12-18,2022-01-15,4,9757.091192092044,14405,6709.353916922932,12804.828467261157,3966.295297527091,15547.887086656998,2324.6851257289118,17189.497258455176,900.8331215503476,18613.34926263374
"ARIMA(2,1,0)",2021-12-18,2021-12-25,1,8851.745285605995,10301,7666.494778827454,10036.995792384536,6599.732349778591,11103.7582214334,5961.317974658728,11742.172596553262,5407.588713518055,12295.901857693936
"ARIMA(2,1,0)",2021-12-18,2022-01-01,2,8844.015123591684,9474,6965.669099840069,10722.3611473433,5275.099084951277,12412.93116223209,4263.3609788259,13424.669268357467,3385.8290562912807,14302.201190892087
"ARIMA(2,1,0)",2021-12-18,2022-01-08,3,8810.895988224316,12320,6246.006611882112,11375.78536456652,3937.526163487193,13684.26581296144,2555.9935346595284,15065.798441789104,1357.7200126091375,16264.071963839495
"ARIMA(2,1,0)",2021-12-18,2022-01-15,4,8859.193053212637,14405,5687.915855972013,12030.470250453262,2833.667452982064,14884.718653443211,1125.5146712456662,16592.871435179608,-356.0531232901303,18074.439229715405
Holt ETS,2021-12-18,2021-12-25,1,9312.362922490332,10301,8051.3558615045,10573.369983476165,6916.410170503537,11708.315674477128,6237.190857576112,12387.534987404553,5648.069398290101,12976.656446690564
Holt ETS,2021-12-18,2022-01-01,2,9309.756147826038,9474,7258.379035664697,11361.133259987379,5412.075643639779,13207.436652012297,4307.137379782645,14312.37491586943,3348.7682197260638,15270.744075926012
Holt ETS,2021-12-18,2022-01-08,3,9307.149373161743,12320,6459.439520177764,12154.859226145722,3896.411820445109,14717.886925878378,2362.5429075713773,16251.75583875211,1032.14037762716,17582.158368696328
Holt ETS,2021-12-18,2022-01-15,4,9304.542598497448,14405,5623.624980715704,12985.460216279193,2310.68430141061,16298.400895584287,328.02265529928627,18281.06254169561,-1391.640640482632,20000.725837477527
Damped ETS,2021-12-18,2021-12-25,1,9314.739221568081,10301,8118.346143466853,10511.132299669309,7041.555052643909,11587.923390492253,6397.138927119793,12232.339516016369,5838.204042568344,12791.274400567818
Damped ETS,2021-12-18,2022-01-01,2,9316.539315715752,9474,7438.586999168498,11194.491632263007,5748.371333045014,12884.707298386491,4736.845290392644,13896.23334103886,3859.4973012949895,14773.581330136516
Damped ETS,2021-12-18,2022-01-08,3,9317.97939103389,12320,6812.42461431517,11823.53416775261,4557.347156477094,14078.611625590685,3207.7740679533345,15428.184714114446,2037.22068086318,16598.738101204603
Damped ETS,2021-12-18,2022-01-15,4,9319.1314512884,14405,6217.892340386287,12420.370562190514,3426.680399883475,15211.582502693325,1756.2524036406694,16882.01049893613,307.4052344732081,18330.857668103592
ARIMAX (ARIMA+Cases),2021-12-18,2021-12-25,1,7948.7152750255855,10301,7051.366791073111,8960.259251215284,6330.680732816926,9980.297094418676,5935.110299657388,10645.476045672198,5612.084742483382,11258.218188534804
ARIMAX (ARIMA+Cases),2021-12-18,2022-01-01,2,9013.64360674895,9474,7574.258091283943,10726.564911087407,6476.397372747935,12544.902110448118,5897.04264261853,13777.375541142388,5436.679917355256,14944.00485305916
ARIMAX (ARIMA+Cases),2021-12-18,2022-01-08,3,8642.139957844944,12320,6849.123483254268,10904.546141354413,5555.768956633218,13443.068571418797,4901.733321993966,15236.769963772453,4397.142759206721,16985.25318392307
ARIMAX (ARIMA+Cases),2021-12-18,2022-01-15,4,8676.340968540982,14405,6552.79001213576,11488.067290874003,5089.828206743718,14790.06550803476,4375.606403923345,17204.219404854284,3837.812589500265,19615.05176368839
